customer_id,prob,default
101399,0.03573,0
101400,0.00843,0
101401,0.01341,0
101402,0.336,1
101403,0.03895,0
101404,0.02473,0
101405,0.14556,0
101406,0.01252,0
101407,0.00611,0
101408,0.01454,0
101409,0.00805,0
101410,0.18123,0
101411,0.01301,0
101412,0.02473,0
101413,0.02493,0
101414,0.04496,0
101415,0.00712,0
101416,0.25377,1
101417,0.06178,0
101418,0.06137,0
101419,0.01206,0
101420,0.19166,0
101421,0.06711,0
101422,0.00645,0
101423,0.012,0
101424,0.01951,0
101425,0.02025,0
101426,0.00711,0
101427,0.04139,0
101428,0.00853,0
101429,0.01597,0
101430,0.12249,0
101431,0.21748,1
101432,0.01427,0
101433,0.14237,0
101434,0.01064,0
101435,0.17576,0
101436,0.01473,0
101437,0.00909,0
101438,0.00631,0
101439,0.01817,0
101440,0.0071,0
101441,0.1231,0
101442,0.33182,1
101443,0.08699,0
101444,0.03323,0
101445,0.01183,0
101446,0.0326,0
101447,0.01354,0
101448,0.01496,0
101449,0.33729,1
101450,0.2109,0
101451,0.00791,0
101452,0.01819,0
101453,0.19691,0
101454,0.02396,0
101455,0.01529,0
101456,0.01173,0
101457,0.01493,0
101458,0.00877,0
101459,0.03924,0
101460,0.00956,0
101461,0.00774,0
101462,0.03007,0
101463,0.00636,0
101464,0.30624,1
101465,0.01825,0
101466,0.19619,0
101467,0.02254,0
101468,0.20268,0
101469,0.01508,0
101470,0.03619,0
101471,0.00916,0
101472,0.00622,0
101473,0.20322,0
101474,0.0188,0
101475,0.01315,0
101476,0.09025,0
101477,0.22028,1
101478,0.00719,0
101479,0.00756,0
101480,0.03764,0
101481,0.02314,0
101482,0.00949,0
101483,0.01753,0
101484,0.00881,0
101485,0.03111,0
101486,0.24092,1
101487,0.00728,0
101488,0.00807,0
101489,0.00934,0
101490,0.05629,0
101491,0.02011,0
101492,0.00956,0
101493,0.06067,0
101494,0.01201,0
101495,0.14659,0
101496,0.00812,0
101497,0.12738,0
101498,0.01711,0
101499,0.03519,0
101500,0.08337,0
101501,0.05013,0
101502,0.00986,0
101503,0.04417,0
101504,0.008,0
101505,0.0201,0
101506,0.06503,0
101507,0.16964,0
101508,0.01685,0
101509,0.17881,0
101510,0.01072,0
101511,0.01536,0
101512,0.01402,0
101513,0.0177,0
101514,0.2931,1
101515,0.01868,0
101516,0.00999,0
101517,0.00757,0
101518,0.01303,0
101519,0.02202,0
101520,0.01001,0
101521,0.01229,0
101522,0.01452,0
101523,0.03721,0
101524,0.00713,0
101525,0.04342,0
101526,0.00826,0
101527,0.01115,0
101528,0.01493,0
101529,0.02716,0
101530,0.00807,0
101531,0.09141,0
101532,0.03548,0
101533,0.02423,0
101534,0.03684,0
101535,0.02626,0
101536,0.01747,0
101537,0.02591,0
101538,0.09898,0
101539,0.0229,0
101540,0.02951,0
101541,0.0239,0
101542,0.02119,0
101543,0.04183,0
101544,0.22037,1
101545,0.08952,0
101546,0.2537,1
101547,0.01262,0
101548,0.00621,0
101549,0.06967,0
101550,0.00841,0
101551,0.05995,0
101552,0.12158,0
101553,0.03593,0
101554,0.21918,1
101555,0.02794,0
101556,0.02726,0
101557,0.03706,0
101558,0.01157,0
101559,0.00692,0
101560,0.04804,0
101561,0.25558,1
101562,0.16131,0
101563,0.04382,0
101564,0.07393,0
101565,0.11488,0
101566,0.00577,0
101567,0.01059,0
101568,0.06939,0
101569,0.07038,0
101570,0.02426,0
101571,0.03019,0
101572,0.02334,0
101573,0.02078,0
101574,0.00784,0
101575,0.00809,0
101576,0.01214,0
101577,0.05069,0
101578,0.01268,0
101579,0.01851,0
101580,0.0581,0
101581,0.01257,0
101582,0.04235,0
101583,0.04167,0
101584,0.01092,0
101585,0.00697,0
101586,0.01577,0
101587,0.01297,0
101588,0.04808,0
101589,0.01868,0
101590,0.01275,0
101591,0.22979,1
101592,0.05065,0
101593,0.10882,0
101594,0.0095,0
101595,0.01232,0
101596,0.14427,0
101597,0.03291,0
101598,0.14446,0
101599,0.01944,0
101600,0.04466,0
101601,0.06282,0
101602,0.01068,0
101603,0.01102,0
101604,0.05393,0
101605,0.02289,0
101606,0.00846,0
101607,0.01886,0
101608,0.01175,0
101609,0.01179,0
101610,0.01975,0
101611,0.00991,0
101612,0.05711,0
101613,0.01146,0
101614,0.14873,0
101615,0.01311,0
101616,0.01226,0
101617,0.01902,0
101618,0.02099,0
101619,0.03355,0
101620,0.30863,1
101621,0.03355,0
101622,0.01055,0
101623,0.12689,0
101624,0.0189,0
101625,0.04302,0
101626,0.01293,0
101627,0.01928,0
101628,0.05076,0
101629,0.00699,0
101630,0.00863,0
101631,0.02688,0
101632,0.01595,0
101633,0.02157,0
101634,0.01675,0
101635,0.0302,0
101636,0.06888,0
101637,0.00933,0
101638,0.00758,0
101639,0.01745,0
101640,0.30722,1
101641,0.00978,0
101642,0.00845,0
101643,0.02579,0
101644,0.00683,0
101645,0.18082,0
101646,0.06718,0
101647,0.05658,0
101648,0.12199,0
101649,0.06579,0
101650,0.21523,1
101651,0.04271,0
101652,0.03237,0
101653,0.00812,0
101654,0.03781,0
101655,0.00944,0
101656,0.16012,0
101657,0.04928,0
101658,0.01015,0
101659,0.12149,0
101660,0.06802,0
101661,0.03093,0
101662,0.03821,0
101663,0.01902,0
101664,0.01568,0
101665,0.01246,0
101666,0.00861,0
101667,0.00589,0
101668,0.01263,0
101669,0.01108,0
101670,0.01719,0
101671,0.01383,0
101672,0.16679,0
101673,0.04493,0
101674,0.02886,0
101675,0.02722,0
101676,0.13929,0
101677,0.00903,0
101678,0.01549,0
101679,0.06599,0
101680,0.0308,0
101681,0.02497,0
101682,0.02455,0
101683,0.00941,0
101684,0.01346,0
101685,0.02566,0
101686,0.08343,0
101687,0.10701,0
101688,0.00808,0
101689,0.00782,0
101690,0.21439,1
101691,0.10738,0
101692,0.00811,0
101693,0.03897,0
101694,0.1412,0
101695,0.01911,0
101696,0.05317,0
101697,0.0084,0
101698,0.01208,0
101699,0.00824,0
101700,0.03946,0
101701,0.01431,0
101702,0.00782,0
101703,0.01117,0
101704,0.00965,0
101705,0.13831,0
101706,0.06606,0
101707,0.01244,0
101708,0.01072,0
101709,0.01012,0
101710,0.01298,0
101711,0.00821,0
101712,0.10027,0
101713,0.01752,0
101714,0.14736,0
101715,0.0074,0
101716,0.01355,0
101717,0.29172,1
101718,0.36218,1
101719,0.02739,0
101720,0.01122,0
101721,0.02116,0
101722,0.00803,0
101723,0.09613,0
101724,0.00769,0
101725,0.12712,0
101726,0.00826,0
101727,0.04473,0
101728,0.01083,0
101729,0.02611,0
101730,0.01905,0
101731,0.09758,0
101732,0.01526,0
101733,0.01058,0
101734,0.05025,0
101735,0.05481,0
101736,0.03104,0
101737,0.00749,0
101738,0.13711,0
101739,0.16067,0
101740,0.02143,0
101741,0.01896,0
101742,0.03064,0
101743,0.01784,0
101744,0.30858,1
101745,0.01976,0
101746,0.0167,0
101747,0.03146,0
101748,0.1466,0
101749,0.19646,0
101750,0.05767,0
101751,0.05848,0
101752,0.01145,0
101753,0.00759,0
101754,0.00992,0
101755,0.0085,0
101756,0.01557,0
101757,0.16057,0
101758,0.01527,0
101759,0.00769,0
101760,0.02273,0
101761,0.02263,0
101762,0.02008,0
101763,0.03594,0
101764,0.01795,0
101765,0.16008,0
101766,0.00764,0
101767,0.04217,0
101768,0.00685,0
101769,0.00757,0
101770,0.01108,0
101771,0.02382,0
101772,0.05545,0
101773,0.01946,0
101774,0.03338,0
101775,0.03343,0
101776,0.01194,0
101777,0.02747,0
101778,0.04261,0
101779,0.01429,0
101780,0.1521,0
101781,0.0119,0
101782,0.02649,0
101783,0.06173,0
101784,0.03468,0
101785,0.00733,0
101786,0.01024,0
101787,0.00785,0
101788,0.00624,0
101789,0.00733,0
101790,0.0134,0
101791,0.0273,0
101792,0.12328,0
101793,0.02359,0
101794,0.02887,0
101795,0.00664,0
101796,0.01941,0
101797,0.14551,0
101798,0.02581,0
101799,0.01273,0
101800,0.01942,0
101801,0.17517,0
101802,0.1005,0
101803,0.23516,1
101804,0.04965,0
101805,0.04096,0
101806,0.04345,0
101807,0.00811,0
101808,0.12519,0
101809,0.13259,0
101810,0.02636,0
101811,0.01138,0
101812,0.04183,0
101813,0.22659,1
101814,0.28104,1
101815,0.07724,0
101816,0.00692,0
101817,0.06751,0
101818,0.01184,0
101819,0.00746,0
101820,0.03934,0
101821,0.0167,0
101822,0.02024,0
101823,0.11784,0
101824,0.01515,0
101825,0.01392,0
101826,0.00579,0
101827,0.01913,0
101828,0.03078,0
101829,0.00677,0
101830,0.02717,0
101831,0.01012,0
101832,0.00915,0
101833,0.07112,0
101834,0.0827,0
101835,0.00797,0
101836,0.00631,0
101837,0.02361,0
101838,0.01501,0
101839,0.00786,0
101840,0.01049,0
101841,0.03035,0
101842,0.01292,0
101843,0.01939,0
101844,0.0456,0
101845,0.03528,0
101846,0.01908,0
101847,0.14044,0
101848,0.01549,0
101849,0.01255,0
101850,0.03979,0
101851,0.02909,0
101852,0.04496,0
101853,0.01356,0
101854,0.0111,0
101855,0.0516,0
101856,0.03021,0
101857,0.14138,0
101858,0.02402,0
101859,0.007,0
101860,0.01082,0
101861,0.07856,0
101862,0.03665,0
101863,0.21057,0
101864,0.03375,0
101865,0.09662,0
101866,0.13566,0
101867,0.04085,0
101868,0.02002,0
101869,0.19312,0
101870,0.01639,0
101871,0.03539,0
101872,0.12468,0
101873,0.00765,0
101874,0.04331,0
101875,0.01648,0
101876,0.01789,0
101877,0.01377,0
101878,0.02275,0
101879,0.01149,0
101880,0.02228,0
101881,0.00863,0
101882,0.03969,0
101883,0.09356,0
101884,0.00726,0
101885,0.02205,0
101886,0.05702,0
101887,0.15969,0
101888,0.02422,0
101889,0.02333,0
101890,0.02843,0
101891,0.14538,0
101892,0.01486,0
101893,0.00951,0
101894,0.01383,0
101895,0.05664,0
101896,0.00909,0
101897,0.04017,0
101898,0.10486,0
101899,0.05136,0
101900,0.01797,0
101901,0.00856,0
101902,0.0134,0
101903,0.22502,1
101904,0.05358,0
101905,0.01185,0
101906,0.00809,0
101907,0.00873,0
101908,0.0085,0
101909,0.01482,0
101910,0.2359,1
101911,0.03954,0
101912,0.00777,0
101913,0.04955,0
101914,0.03078,0
101915,0.03242,0
101916,0.04761,0
101917,0.01863,0
101918,0.01459,0
101919,0.30666,1
101920,0.23637,1
101921,0.01345,0
101922,0.00753,0
101923,0.03524,0
101924,0.03151,0
101925,0.01254,0
101926,0.0148,0
101927,0.04341,0
101928,0.02217,0
101929,0.00797,0
101930,0.00751,0
101931,0.01199,0
101932,0.00832,0
101933,0.00797,0
101934,0.0334,0
101935,0.00764,0
101936,0.00764,0
101937,0.0706,0
101938,0.07901,0
101939,0.08451,0
101940,0.01524,0
101941,0.00612,0
101942,0.01174,0
101943,0.06967,0
101944,0.04848,0
101945,0.19095,0
101946,0.03085,0
101947,0.02139,0
101948,0.02189,0
101949,0.02478,0
101950,0.07728,0
101951,0.03088,0
101952,0.00608,0
101953,0.01445,0
101954,0.0837,0
101955,0.04937,0
101956,0.0175,0
101957,0.0517,0
101958,0.02885,0
101959,0.01149,0
101960,0.00718,0
101961,0.00785,0
101962,0.0196,0
101963,0.0096,0
101964,0.02156,0
101965,0.05269,0
101966,0.27715,1
101967,0.01567,0
101968,0.0906,0
101969,0.0273,0
101970,0.00632,0
101971,0.05799,0
101972,0.02999,0
101973,0.01771,0
101974,0.01215,0
101975,0.1409,0
101976,0.04243,0
101977,0.02072,0
101978,0.05626,0
101979,0.0109,0
101980,0.02826,0
101981,0.03069,0
101982,0.01868,0
101983,0.01734,0
101984,0.05082,0
101985,0.08466,0
101986,0.05523,0
101987,0.01497,0
101988,0.02379,0
101989,0.03203,0
101990,0.2628,1
101991,0.04476,0
101992,0.31873,1
101993,0.10158,0
101994,0.0076,0
101995,0.2704,1
101996,0.01047,0
101997,0.09412,0
101998,0.01405,0
101999,0.10469,0
102000,0.01438,0
102001,0.00642,0
102002,0.06537,0
102003,0.01194,0
102004,0.01575,0
102005,0.07852,0
102006,0.01374,0
102007,0.04222,0
102008,0.01302,0
102009,0.01409,0
102010,0.3675,1
102011,0.00874,0
102012,0.01334,0
102013,0.01185,0
102014,0.08971,0
102015,0.01274,0
102016,0.01855,0
102017,0.08403,0
102018,0.0471,0
102019,0.00604,0
102020,0.00872,0
102021,0.02583,0
102022,0.01608,0
102023,0.03431,0
102024,0.0881,0
102025,0.06492,0
102026,0.00786,0
102027,0.03373,0
102028,0.02346,0
102029,0.05931,0
102030,0.23189,1
102031,0.10945,0
102032,0.02539,0
102033,0.17132,0
102034,0.03997,0
102035,0.02707,0
102036,0.18219,0
102037,0.00883,0
102038,0.0129,0
102039,0.02731,0
102040,0.21602,1
102041,0.01281,0
102042,0.00771,0
102043,0.00633,0
102044,0.00787,0
102045,0.00871,0
102046,0.01605,0
102047,0.13256,0
102048,0.23707,1
102049,0.00848,0
102050,0.00982,0
102051,0.01167,0
102052,0.01409,0
102053,0.15712,0
102054,0.02558,0
102055,0.02547,0
102056,0.09499,0
102057,0.01269,0
102058,0.02288,0
102059,0.08729,0
102060,0.17528,0
102061,0.22338,1
102062,0.01442,0
102063,0.09919,0
102064,0.10113,0
102065,0.00994,0
102066,0.02111,0
102067,0.04869,0
102068,0.02706,0
102069,0.01556,0
102070,0.2866,1
102071,0.04493,0
102072,0.04244,0
102073,0.01674,0
102074,0.00608,0
102075,0.00658,0
102076,0.18555,0
102077,0.01071,0
102078,0.00859,0
102079,0.00785,0
102080,0.17874,0
102081,0.01538,0
102082,0.03833,0
102083,0.01055,0
102084,0.16931,0
102085,0.00638,0
102086,0.01776,0
102087,0.06912,0
102088,0.01037,0
102089,0.02024,0
102090,0.00994,0
102091,0.00658,0
102092,0.00577,0
102093,0.01032,0
102094,0.01166,0
102095,0.02118,0
102096,0.00702,0
102097,0.03724,0
102098,0.01441,0
102099,0.11998,0
102100,0.02139,0
102101,0.01604,0
102102,0.02898,0
102103,0.02321,0
102104,0.05047,0
102105,0.08822,0
102106,0.03291,0
102107,0.01603,0
102108,0.03079,0
102109,0.04181,0
102110,0.12163,0
102111,0.12999,0
102112,0.18757,0
102113,0.10077,0
102114,0.0121,0
102115,0.00837,0
102116,0.02496,0
102117,0.01596,0
102118,0.03637,0
102119,0.01014,0
102120,0.00636,0
102121,0.00761,0
102122,0.01286,0
102123,0.01389,0
102124,0.01538,0
102125,0.03512,0
102126,0.0167,0
102127,0.01308,0
102128,0.02188,0
102129,0.00852,0
102130,0.02909,0
102131,0.01581,0
102132,0.06271,0
102133,0.01484,0
102134,0.03434,0
102135,0.01329,0
102136,0.00681,0
102137,0.01697,0
102138,0.00707,0
102139,0.01533,0
102140,0.00737,0
102141,0.02063,0
102142,0.00919,0
102143,0.0066,0
102144,0.0537,0
102145,0.03512,0
102146,0.133,0
102147,0.0118,0
102148,0.02151,0
102149,0.01555,0
102150,0.09991,0
102151,0.01114,0
102152,0.00729,0
102153,0.00875,0
102154,0.00627,0
102155,0.01161,0
102156,0.04111,0
102157,0.01186,0
102158,0.01714,0
102159,0.07746,0
102160,0.00958,0
102161,0.09539,0
102162,0.03767,0
102163,0.02731,0
102164,0.27552,1
102165,0.01514,0
102166,0.01079,0
102167,0.02882,0
102168,0.00667,0
102169,0.02345,0
102170,0.00551,0
102171,0.04798,0
102172,0.00777,0
102173,0.12234,0
102174,0.02945,0
102175,0.01663,0
102176,0.13201,0
102177,0.36066,1
102178,0.01952,0
102179,0.01842,0
102180,0.01129,0
102181,0.00589,0
102182,0.0272,0
102183,0.02719,0
102184,0.02069,0
102185,0.00679,0
102186,0.01278,0
102187,0.01465,0
102188,0.01605,0
102189,0.02307,0
102190,0.09576,0
102191,0.01234,0
102192,0.02765,0
102193,0.00933,0
102194,0.02324,0
102195,0.00796,0
102196,0.17832,0
102197,0.04598,0
102198,0.00722,0
102199,0.00871,0
102200,0.03051,0
102201,0.01029,0
102202,0.04235,0
102203,0.00978,0
102204,0.04647,0
102205,0.03472,0
102206,0.00745,0
102207,0.03249,0
102208,0.03918,0
102209,0.06322,0
102210,0.01605,0
102211,0.01764,0
102212,0.00669,0
102213,0.01161,0
102214,0.01431,0
102215,0.14576,0
102216,0.01208,0
102217,0.01195,0
102218,0.01313,0
102219,0.13629,0
102220,0.00983,0
102221,0.02052,0
102222,0.00903,0
102223,0.02429,0
102224,0.16425,0
102225,0.16922,0
102226,0.00883,0
102227,0.01822,0
102228,0.01282,0
102229,0.01131,0
102230,0.01086,0
102231,0.02253,0
102232,0.03577,0
102233,0.00616,0
102234,0.03026,0
102235,0.09342,0
102236,0.0074,0
102237,0.03395,0
102238,0.00981,0
102239,0.04147,0
102240,0.14596,0
102241,0.17347,0
102242,0.00782,0
102243,0.21622,1
102244,0.01117,0
102245,0.09014,0
102246,0.1261,0
102247,0.30372,1
102248,0.0767,0
102249,0.01909,0
102250,0.00755,0
102251,0.01228,0
102252,0.00832,0
102253,0.05307,0
102254,0.04906,0
102255,0.02623,0
102256,0.01138,0
102257,0.03084,0
102258,0.00915,0
102259,0.02726,0
102260,0.01646,0
102261,0.01006,0
102262,0.00822,0
102263,0.03351,0
102264,0.01711,0
102265,0.01509,0
102266,0.21458,1
102267,0.0146,0
102268,0.01849,0
102269,0.06885,0
102270,0.00882,0
102271,0.01604,0
102272,0.30967,1
102273,0.01172,0
102274,0.2543,1
102275,0.01349,0
102276,0.04272,0
102277,0.01345,0
102278,0.06649,0
102279,0.04219,0
102280,0.02578,0
102281,0.08855,0
102282,0.01279,0
102283,0.01399,0
102284,0.01144,0
102285,0.00899,0
102286,0.0185,0
102287,0.02757,0
102288,0.03533,0
102289,0.00917,0
102290,0.02934,0
102291,0.07845,0
102292,0.0206,0
102293,0.01033,0
102294,0.02015,0
102295,0.00728,0
102296,0.01736,0
102297,0.03134,0
102298,0.01078,0
102299,0.02212,0
102300,0.01626,0
102301,0.14957,0
102302,0.09991,0
102303,0.01251,0
102304,0.01631,0
102305,0.04046,0
102306,0.01671,0
102307,0.04148,0
102308,0.18643,0
102309,0.00621,0
102310,0.10817,0
102311,0.01686,0
102312,0.15196,0
102313,0.03248,0
102314,0.02053,0
102315,0.01342,0
102316,0.01656,0
102317,0.01943,0
102318,0.09959,0
102319,0.02023,0
102320,0.15258,0
102321,0.00677,0
102322,0.01285,0
102323,0.0095,0
102324,0.03096,0
102325,0.07007,0
102326,0.01614,0
102327,0.05162,0
102328,0.02779,0
102329,0.01648,0
102330,0.03909,0
102331,0.21424,1
102332,0.28902,1
102333,0.03404,0
102334,0.03884,0
102335,0.0325,0
102336,0.01163,0
102337,0.01223,0
102338,0.00726,0
102339,0.01563,0
102340,0.05726,0
102341,0.042,0
102342,0.03052,0
102343,0.03632,0
102344,0.0133,0
102345,0.05699,0
102346,0.18902,0
102347,0.00582,0
102348,0.03147,0
102349,0.01079,0
102350,0.0095,0
102351,0.03512,0
102352,0.0535,0
102353,0.31033,1
102354,0.00903,0
102355,0.26629,1
102356,0.05805,0
102357,0.01006,0
102358,0.03467,0
102359,0.02318,0
102360,0.00817,0
102361,0.02949,0
102362,0.01849,0
102363,0.02485,0
102364,0.01179,0
102365,0.02937,0
102366,0.02508,0
102367,0.05073,0
102368,0.00689,0
102369,0.03662,0
102370,0.00845,0
102371,0.02539,0
102372,0.07341,0
102373,0.01879,0
102374,0.01652,0
102375,0.0106,0
102376,0.01642,0
102377,0.01238,0
102378,0.01609,0
102379,0.02231,0
102380,0.02045,0
102381,0.00797,0
102382,0.0275,0
102383,0.00955,0
102384,0.10069,0
102385,0.01721,0
102386,0.00719,0
102387,0.01214,0
102388,0.00814,0
102389,0.0063,0
102390,0.01757,0
102391,0.01335,0
102392,0.00811,0
102393,0.04444,0
102394,0.01628,0
102395,0.01587,0
102396,0.00806,0
102397,0.01677,0
102398,0.00867,0
102399,0.00872,0
102400,0.00968,0
102401,0.00825,0
102402,0.01611,0
102403,0.00799,0
102404,0.01418,0
102405,0.00873,0
102406,0.00747,0
102407,0.00993,0
102408,0.00763,0
102409,0.00733,0
102410,0.02721,0
102411,0.09346,0
102412,0.05831,0
102413,0.01714,0
102414,0.01633,0
102415,0.01484,0
102416,0.00943,0
102417,0.00831,0
102418,0.01749,0
102419,0.15869,0
102420,0.01992,0
102421,0.04352,0
102422,0.15135,0
102423,0.03085,0
102424,0.0068,0
102425,0.00822,0
102426,0.02829,0
102427,0.00827,0
102428,0.02752,0
102429,0.00935,0
102430,0.01787,0
102431,0.00649,0
102432,0.19895,0
102433,0.0075,0
102434,0.00849,0
102435,0.0149,0
102436,0.05849,0
102437,0.06085,0
102438,0.01674,0
102439,0.01345,0
102440,0.00989,0
102441,0.01861,0
102442,0.28653,1
102443,0.0084,0
102444,0.00672,0
102445,0.35124,1
102446,0.17072,0
102447,0.0538,0
102448,0.01734,0
102449,0.00785,0
102450,0.01164,0
102451,0.02418,0
102452,0.03174,0
102453,0.15632,0
102454,0.17706,0
102455,0.04034,0
102456,0.01024,0
102457,0.00787,0
102458,0.33174,1
102459,0.09171,0
102460,0.02088,0
102461,0.16846,0
102462,0.06119,0
102463,0.11766,0
102464,0.06856,0
102465,0.09574,0
102466,0.00705,0
102467,0.00747,0
102468,0.09198,0
102469,0.01757,0
102470,0.02811,0
102471,0.0082,0
102472,0.36474,1
102473,0.02675,0
102474,0.14084,0
102475,0.01617,0
102476,0.09518,0
102477,0.04027,0
102478,0.11969,0
102479,0.05627,0
102480,0.0357,0
102481,0.04513,0
102482,0.00787,0
102483,0.20298,0
102484,0.03082,0
102485,0.02797,0
102486,0.0903,0
102487,0.11102,0
102488,0.04259,0
102489,0.14927,0
102490,0.00964,0
102491,0.02785,0
102492,0.0209,0
102493,0.01023,0
102494,0.03822,0
102495,0.04178,0
102496,0.03444,0
102497,0.03126,0
102498,0.06329,0
102499,0.15835,0
102500,0.02375,0
102501,0.09673,0
102502,0.03402,0
102503,0.01161,0
102504,0.03469,0
102505,0.02834,0
102506,0.01524,0
102507,0.02074,0
102508,0.22692,1
102509,0.00778,0
102510,0.01063,0
102511,0.15409,0
102512,0.01158,0
102513,0.09003,0
102514,0.28559,1
102515,0.02869,0
102516,0.01511,0
102517,0.01272,0
102518,0.01677,0
102519,0.01301,0
102520,0.0235,0
102521,0.08298,0
102522,0.12721,0
102523,0.04596,0
102524,0.01017,0
102525,0.06475,0
102526,0.02532,0
102527,0.08969,0
102528,0.01927,0
102529,0.02356,0
102530,0.26513,1
102531,0.08368,0
102532,0.14949,0
102533,0.00853,0
102534,0.01121,0
102535,0.05552,0
102536,0.01208,0
102537,0.03821,0
102538,0.01304,0
102539,0.09898,0
102540,0.02714,0
102541,0.0199,0
102542,0.02771,0
102543,0.32542,1
102544,0.189,0
102545,0.04121,0
102546,0.02365,0
102547,0.11461,0
102548,0.04619,0
102549,0.12081,0
102550,0.03582,0
102551,0.01177,0
102552,0.06453,0
102553,0.01622,0
102554,0.00815,0
102555,0.00799,0
102556,0.02478,0
102557,0.11734,0
102558,0.02712,0
102559,0.02888,0
102560,0.21005,0
102561,0.00807,0
102562,0.01674,0
102563,0.05144,0
102564,0.00745,0
102565,0.01475,0
102566,0.01519,0
102567,0.00914,0
102568,0.14412,0
102569,0.13827,0
102570,0.00781,0
102571,0.01097,0
102572,0.01675,0
102573,0.01974,0
102574,0.01464,0
102575,0.02147,0
102576,0.07335,0
102577,0.02711,0
102578,0.27811,1
102579,0.02303,0
102580,0.00805,0
102581,0.03907,0
102582,0.01092,0
102583,0.03447,0
102584,0.05622,0
102585,0.01588,0
102586,0.06706,0
102587,0.01781,0
102588,0.11496,0
102589,0.01743,0
102590,0.01787,0
102591,0.32747,1
102592,0.07211,0
102593,0.03408,0
102594,0.29655,1
102595,0.05724,0
102596,0.0166,0
102597,0.00675,0
102598,0.03528,0
102599,0.14073,0
102600,0.00626,0
102601,0.04612,0
102602,0.04422,0
102603,0.01819,0
102604,0.0109,0
102605,0.05999,0
102606,0.02908,0
102607,0.01335,0
102608,0.0124,0
102609,0.05187,0
102610,0.00817,0
102611,0.03393,0
102612,0.01108,0
102613,0.00838,0
102614,0.00778,0
102615,0.1785,0
102616,0.02188,0
102617,0.01446,0
102618,0.02641,0
102619,0.00641,0
102620,0.01783,0
102621,0.06045,0
102622,0.00903,0
102623,0.00649,0
102624,0.00732,0
102625,0.01312,0
102626,0.09941,0
102627,0.05456,0
102628,0.01641,0
102629,0.04879,0
102630,0.03158,0
102631,0.01807,0
102632,0.06552,0
102633,0.01616,0
102634,0.01496,0
102635,0.01067,0
102636,0.01102,0
102637,0.0169,0
102638,0.00978,0
102639,0.01792,0
102640,0.02544,0
102641,0.09409,0
102642,0.02148,0
102643,0.01087,0
102644,0.03197,0
102645,0.00833,0
102646,0.01722,0
102647,0.01481,0
102648,0.0163,0
102649,0.04016,0
102650,0.01666,0
102651,0.03747,0
102652,0.01143,0
102653,0.2126,1
102654,0.03143,0
102655,0.00855,0
102656,0.01806,0
102657,0.01502,0
102658,0.03424,0
102659,0.00673,0
102660,0.0164,0
102661,0.26641,1
102662,0.01313,0
102663,0.01446,0
102664,0.02627,0
102665,0.00682,0
102666,0.01345,0
102667,0.01072,0
102668,0.0078,0
102669,0.013,0
102670,0.1096,0
102671,0.02463,0
102672,0.00624,0
102673,0.04914,0
102674,0.06034,0
102675,0.02442,0
102676,0.00739,0
102677,0.03121,0
102678,0.02594,0
102679,0.02315,0
102680,0.00718,0
102681,0.01797,0
102682,0.01269,0
102683,0.01436,0
102684,0.01055,0
102685,0.04838,0
102686,0.04196,0
102687,0.01241,0
102688,0.08597,0
102689,0.01274,0
102690,0.03786,0
102691,0.27503,1
102692,0.07095,0
102693,0.06908,0
102694,0.05945,0
102695,0.27815,1
102696,0.01046,0
102697,0.02748,0
102698,0.02574,0
102699,0.12354,0
102700,0.07533,0
102701,0.06026,0
102702,0.06366,0
102703,0.00646,0
102704,0.07497,0
102705,0.04833,0
102706,0.16526,0
102707,0.28381,1
102708,0.09283,0
102709,0.00644,0
102710,0.00946,0
102711,0.07777,0
102712,0.09242,0
102713,0.00652,0
102714,0.02734,0
102715,0.02141,0
102716,0.02079,0
102717,0.00901,0
102718,0.03088,0
102719,0.03745,0
102720,0.01203,0
102721,0.13909,0
102722,0.01653,0
102723,0.01846,0
102724,0.00739,0
102725,0.01953,0
102726,0.02401,0
102727,0.28114,1
102728,0.14607,0
102729,0.04826,0
102730,0.01333,0
102731,0.01595,0
102732,0.01073,0
102733,0.04495,0
102734,0.01648,0
102735,0.03043,0
102736,0.00744,0
102737,0.00814,0
102738,0.0077,0
102739,0.0099,0
102740,0.01833,0
102741,0.05784,0
102742,0.32646,1
102743,0.009,0
102744,0.22987,1
102745,0.01091,0
102746,0.04646,0
102747,0.01536,0
102748,0.01033,0
102749,0.02808,0
102750,0.24249,1
102751,0.19001,0
102752,0.04541,0
102753,0.01643,0
102754,0.0207,0
102755,0.00745,0
102756,0.0099,0
102757,0.01974,0
102758,0.02173,0
102759,0.00611,0
102760,0.00773,0
102761,0.03043,0
102762,0.03106,0
102763,0.01506,0
102764,0.04586,0
102765,0.01048,0
102766,0.02918,0
102767,0.01967,0
102768,0.05658,0
102769,0.03458,0
102770,0.00944,0
102771,0.01568,0
102772,0.01591,0
102773,0.03875,0
102774,0.01007,0
102775,0.08073,0
102776,0.02272,0
102777,0.20425,0
102778,0.01441,0
102779,0.02358,0
102780,0.01294,0
102781,0.04473,0
102782,0.02078,0
102783,0.07559,0
102784,0.0161,0
102785,0.00788,0
102786,0.02355,0
102787,0.04931,0
102788,0.0089,0
102789,0.25928,1
102790,0.02109,0
102791,0.00638,0
102792,0.01519,0
102793,0.03742,0
102794,0.02292,0
102795,0.00806,0
102796,0.01045,0
102797,0.01456,0
